competitor,comp_path,staples_carries,gold_staples_path,source,labeller,note
Walmart,Personal Care > Personal Care by Brand > Cremo,1,Retail Store Supplies > Spa & Salon > Shaving > Hair Removal & Shaving Products|Healthcare Supplies > Personal Care > Skin Care > Bath Soap & Body Wash,stratified sample,Claude labelling agent (review with team),men's grooming brand (shave + body wash)
Walmart,Walmart for Business > Food Service Equipment & Supplies > Food Truck Supplies & Equipment > Serving Disposables,1,"Restaurant & Foodservice Supplies > Disposable Food Packaging|Coffee, Water & Snacks > Plates, Cups & Cutlery",stratified sample,Claude labelling agent (review with team),
Walmart,Household Essentials > Cleaning Supplies > (unnamed ID 2963058) > Scrubbing Bubbles Toilet Cleaners,1,Cleaning Supplies > Cleaning Chemicals & Wipes > Cleaning Chemicals,stratified sample,Claude labelling agent (review with team),
Walmart,Walmart for Business > Breakroom Supplies > Breakroom Appliances > Pressure Cookers,1,Appliances & Kitchenware > Small Appliances > Slow Cookers & Roasters|Appliances & Kitchenware > Small Appliances > Rice Cookers & Steamers,stratified sample,Claude labelling agent (review with team),judgement: no pressure-cooker leaf; multi-cookers
Walmart,Patio & Garden > Patio & Outdoor Decor > Garden Decorations > Pinwheels Spinners,1,Gift Shop > Professional Gifts > Compasses > Outdoor Decor,stratified sample,Claude labelling agent (review with team),judgement: wind spinners = outdoor decor
Walmart,"Home > Appliances > Ranges, Ovens and Cooktops > Convection Ovens",0,,stratified sample,Claude labelling agent (review with team),judgement: under Ranges/Ovens/Cooktops = full-size ovens (cf. Amazon wall ovens); countertop would be Toaster Ovens
Walmart,Sports & Outdoors > Outdoor Sports > Self Defense Tools > Pepper Spray,0,,stratified sample,Claude labelling agent (review with team),self-defense sprays; not carried
Walmart,Party & Occasions > Wedding Shop > Bridal Shower > Bridal Shower Party Decorations,1,Party Supplies > Wedding Supplies > Wedding Decorations & Supplies|Party Supplies > Party Décor,stratified sample,Claude labelling agent (review with team),
Walmart,Health and Medicine > Protein > Quest Nutrition,1,"Coffee, Water & Snacks > Snacks & Food > Snacks & Granola Bars",stratified sample,Claude labelling agent (review with team),judgement: brand mostly protein bars/snacks
Walmart,Industrial & Scientific > Professional Safety Shop > Foot Protection > Tactical & Military Foot Protection,0,,stratified sample,Claude labelling agent (review with team),judgement: tactical/safety boots; no Staples work-footwear shelf
Walmart,Seasonal > Back to School > Shop all Back to School,1,School Supplies,stratified sample,Claude labelling agent (review with team),
Walmart,Office Supplies > Folders > Expanding Folders,1,Office Supplies > Folders & Filing > Accordion Folders,stratified sample,Claude labelling agent (review with team),
Walmart,Household Essentials > Cleaning Supplies > Clorox All Purpose Cleaners > Clorox Wipes,1,Cleaning Supplies > Cleaning Chemicals & Wipes > Disinfectant Wipes,stratified sample,Claude labelling agent (review with team),
Walmart,Party & Occasions > Wedding Shop > Wedding Planning > Notebooks Planners,1,Office Supplies > Calendars & Planners > Planners & Personal Organizers|Office Supplies > Notebooks & Notepads > Journals & Diaries,stratified sample,Claude labelling agent (review with team),
Walmart,Health and Medicine > Children's Health > Children's Cough Cold,1,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",stratified sample,Claude labelling agent (review with team),
Walmart,Industrial & Scientific > Occupational Health & Safety Products > Facility Safety,1,Safety Supplies,stratified sample,Claude labelling agent (review with team),
Walmart,Electronics > Cameras & Camcorders > Shop Cameras by Brand > Fujifilm Cameras,1,"Phones, Cameras & Electronics > Cameras, Camcorders & Accessories > Cameras & Camcorders",stratified sample,Claude labelling agent (review with team),
Walmart,Party & Occasions > Curious George Party Supplies,1,Party Supplies,stratified sample,Claude labelling agent (review with team),themed party supplies; product-type match
Walmart,Home > Personalized Gifts > Personalized Father's Day Gifts > Personalized Men's Jewelry,0,,stratified sample,Claude labelling agent (review with team),judgement: men's jewelry (bracelets/necklaces); Staples only cufflinks/money clips
Walmart,Health and Medicine > Vitamins and Supplements > Hair Skin and Nails,1,Healthcare Supplies > Personal Care > Skin Care > Supplements|Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,stratified sample,Claude labelling agent (review with team),
Walmart,Industrial & Scientific > Medical & Dental > CPAP Products,1,Healthcare Supplies > Patient Care > Respiratory Therapy,stratified sample,Claude labelling agent (review with team),judgement: CPAP supplies under respiratory therapy
Walmart,Home > Dorm Room Essentials > Dorm Bedding,1,Furniture > Decor > Beds & Bedding,stratified sample,Claude labelling agent (review with team),
Walmart,Home > Furniture > Bedroom Furniture > Queen Headboard,1,Furniture > Decor > Beds & Bedding > Headboards,stratified sample,Claude labelling agent (review with team),
Walmart,Personal Care > Oral Care > FSA/HSA Eligible Dental Care,1,Healthcare Supplies > Personal Dental Care > Oral Care,stratified sample,Claude labelling agent (review with team),
Walmart,Home > Furniture > Office Furniture > White Office Furniture,1,Furniture,stratified sample,Claude labelling agent (review with team),colour-filtered office furniture page -> Furniture dept
Walmart,Office Supplies > Laminators & Laminating Supplies > Scotch Laminators,1,Office Supplies > Laminators & Supplies > Laminating Machines,stratified sample,Claude labelling agent (review with team),
Walmart,Party & Occasions > Baptism Party Supplies > Baptism Invitations & Cards,1,Gift Shop > Invitations|Gift Shop > Greeting Cards,stratified sample,Claude labelling agent (review with team),
Walmart,Home Improvement > Home Safety > Personal Safety,0,,stratified sample,Claude labelling agent (review with team),judgement: personal alarms/self-defense; no Staples shelf
Walmart,Household Essentials > Paper & Plastic > Wax Paper,1,Restaurant & Foodservice Supplies > Disposable Food Packaging > Food Packaging Wrap > Food Wrap & Foils,stratified sample,Claude labelling agent (review with team),
Walmart,Electronics > TV & Home Theater > Shop TVS by Type > Roku TVS,1,TV & Streaming Media > TV & Video > TVs,stratified sample,Claude labelling agent (review with team),
Walmart,Personal Care > Sun Care > Mineral Sunscreen,1,Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,stratified sample,Claude labelling agent (review with team),
Walmart,Party & Occasions > Cars Party Supplies > Cars Party Favors,1,Party Supplies > Party Favors & Costumes > Party Favors,stratified sample,Claude labelling agent (review with team),themed; product-type match
Walmart,Home > Decor > Decorative Accents > Sculptures,1,"Gift Shop > Home, Personal & Travel > Sculptures & Figurines|Furniture > Decor > Decorative Accents",stratified sample,Claude labelling agent (review with team),
Walmart,Office Supplies > Retail Essentials > Office Signs > Business Card Holders Name Plates,1,Office Supplies > Desk Organizers & Accessories > Business Card Holders & Files,stratified sample,Claude labelling agent (review with team),name plates only partly covered
Walmart,Arts Crafts & Sewing > Arts & Crafts Furniture and Storage > Art Portfolio & Poster Storage,1,Arts & Crafts > Crafting > Art Portfolios & Craft Storage,stratified sample,Claude labelling agent (review with team),
Walmart,Home > Appliances > Refrigerators > Mini Fridges Compact Refrigerators,1,Appliances & Kitchenware > Major Appliances > Refrigerators,stratified sample,Claude labelling agent (review with team),
Walmart,Household Essentials > Laundry > (unnamed ID 1277425) > High Efficient Liquid Laundry Detergent,1,Cleaning Supplies > Laundry Care > Laundry Detergent,stratified sample,Claude labelling agent (review with team),
Walmart,Walmart for Business > Food Service Equipment & Supplies > Storage & Transport,1,Restaurant & Foodservice Supplies > Restaurant Storage & Transport,stratified sample,Claude labelling agent (review with team),
Walmart,Home > Decor > Lighting & Light Fixtures > Ceiling Fixtures,1,Furniture > Lamps & Lighting > Ceiling Lighting,stratified sample,Claude labelling agent (review with team),
Walmart,"Home Improvement > Heating, Cooling, & Air Quality > Fans",1,Facilities > Heating & Cooling > General Purpose Fans,stratified sample,Claude labelling agent (review with team),
Walmart,Personal Care > Bath & Body > Hempz Body Wash,1,Healthcare Supplies > Personal Care > Skin Care > Bath Soap & Body Wash,stratified sample,Claude labelling agent (review with team),
Walmart,Household Essentials > Paper & Plastic > Food Storage Containers,1,Appliances & Kitchenware > Kitchenware > Kitchen Accessories > Kitchen Storage & Organization|Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Food Storage & Containers,stratified sample,Claude labelling agent (review with team),
Walmart,Office Supplies > Retail Essentials > Clipboards > Plastic Clipboards,1,Office Supplies > Office Basics > Clipboards,stratified sample,Claude labelling agent (review with team),
Walmart,Home > Furniture > Office Furniture > 1 Drawer File Cabinets,1,Furniture > File Cabinets,stratified sample,Claude labelling agent (review with team),
Walmart,Home Improvement > Tools > Personal Protective Equipment > Masks Respirators,1,Safety Supplies > Personal Protective Equipment (PPE) > Face Masks & Respirators,stratified sample,Claude labelling agent (review with team),
Walmart,Home > Furniture > Office Furniture,1,Furniture,stratified sample,Claude labelling agent (review with team),
Walmart,Home Improvement > Paint > Interior Paint > Wall Paint,1,Facilities > Paint Supplies > Paint > Interior Paint,stratified sample,Claude labelling agent (review with team),
Walmart,Office Supplies > School Supplies,1,School Supplies,stratified sample,Claude labelling agent (review with team),
Walmart,Office Supplies > Binders & Accessories > Binders,1,Office Supplies > Binders,stratified sample,Claude labelling agent (review with team),
Walmart,Walmart for Business > Teaching and Classroom Supplies > Classroom Organization,1,School Supplies > Teacher Supplies > Classroom Storage & Organization,stratified sample,Claude labelling agent (review with team),
Walmart,Office Supplies > Retail Essentials > Time Clocks & Cards,1,Retail Store Supplies > Time Clock Systems|Retail Store Supplies > Time Clock Cards & Racks,stratified sample,Claude labelling agent (review with team),
Walmart,Health and Medicine > Allergy Medicine > Simply Saline,1,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",gap-enriched sample,Claude labelling agent (review with team),
Walmart,Home Improvement > Building Materials > Insulation > Attic Insulation,0,,gap-enriched sample,Claude labelling agent (review with team),building insulation; not carried
Walmart,Sports & Outdoors > Bikes > Kids Bikes > Boys Bikes,1,"School Supplies > Teacher Supplies > Physical Education & Recreation > Bicycles, Tricycles & Accessories",gap-enriched sample,Claude labelling agent (review with team),judgement: kids bikes under PE bicycles shelf
Walmart,Party & Occasions > Pirate Party Supplies > Pirate Cards,1,Gift Shop > Invitations|Paper > Stationery & Invitations,gap-enriched sample,Claude labelling agent (review with team),themed invitations/thank-you cards
Walmart,Sports & Outdoors > Exercise & Fitness > Pilates > Yoga Pilates Bands,1,Fitness > Fitness Equipment|Expanded Assortment > Fitness,gap-enriched sample,Claude labelling agent (review with team),
Walmart,Health and Medicine > Protein > Scivation > Xtend Bcaa Bcaas Hydration,0,,gap-enriched sample,Claude labelling agent (review with team),judgement: BCAA sports-nutrition powder; no Staples sports-nutrition shelf (cf. pre-workout)
Walmart,Electronics > Smart Home > Shop by Compatibility > Ifttt Compatible,1,Smart Home & Security,gap-enriched sample,Claude labelling agent (review with team),compatibility filter page -> smart home dept
Walmart,Arts Crafts & Sewing > Elmer's > Elmer's Glitter Glues,1,"Office Supplies > Tape, Fasteners & Adhesives > Glue & Glue Sticks",gap-enriched sample,Claude labelling agent (review with team),
Walmart,Party & Occasions > Emoji Party Supplies > Emoji Tableware,1,Party Supplies > Disposable Plates|Party Supplies,gap-enriched sample,Claude labelling agent (review with team),themed party tableware; product-type match
